,Magnitude,Place,Time,Longitude,Latitude,Depth
6333,4.5,"78 km SE of Ishinomaki, Japan",1574646060523,141.9323,37.9201,35.0
6334,5.0,"16 km E of Hualien City, Taiwan",1574645561986,121.7637,23.9993,9.59
6335,4.4,"268 km SSE of Katsuura, Japan",1574643806484,141.7725,33.0561,10.0
6336,5.2,"31 km NE of Shikotan, Russia",1574513886079,147.0148,43.9932,10.0
6337,4.9,"163 km NE of Kuril’sk, Russia",1574467936205,149.481,46.1776,11.37
6338,4.6,"38 km ESE of Takanabe, Japan",1574438546594,131.8679,31.9934,48.75
6339,5.1,"49 km ESE of Takanabe, Japan",1574413508723,131.9497,31.9093,35.0
6340,4.5,"Izu Islands, Japan region",1574387300401,142.2688,29.2077,10.0
6341,4.9,"184 km SE of Shing?, Japan",1574375518387,137.2993,32.4876,397.79
6342,4.2,"Volcano Islands, Japan region",1574370891421,142.9482,22.7699,129.31
6343,4.7,"5 km SE of Sakai, Japan",1574367829638,139.8377,36.0637,52.57
6344,4.1,"72 km E of Ishinomaki, Japan",1574353754032,142.1109,38.2953,32.72
6345,4.8,"76 km WSW of Kuril’sk, Russia",1574276563165,146.9547,45.0223,146.01
6346,4.2,"255 km SE of Shing?, Japan",1574227677242,138.0578,32.2305,362.52
6347,4.6,"103 km SSE of Naze, Japan",1574165024036,129.9607,27.5394,10.0
6348,5.0,"Izu Islands, Japan region",1574143826543,142.2784,29.2905,10.0
6349,4.4,"13 km E of Funaishikawa, Japan",1574031601024,140.7151,36.4852,60.45
6350,4.8,"13 km SE of Shimoda, Japan",1573988733690,139.0643,34.6027,16.35
6351,4.8,"78 km ENE of Naze, Japan",1573929159827,130.2554,28.5665,24.52
6352,4.3,"48 km E of Ishinomaki, Japan",1573895818961,141.8523,38.3767,60.23
6353,4.9,"177 km SE of Katsuura, Japan",1573872709789,141.7119,34.038,10.0
6354,4.6,"Volcano Islands, Japan region",1573870566958,142.1752,23.9236,58.06
6355,4.0,"189 km ESE of Shing?, Japan",1573778438544,137.6999,32.8239,356.38
6356,4.5,"98 km NW of Hirara, Japan",1573775491612,124.5753,25.3944,112.47
6357,4.6,Mariana Islands region,1573731037713,147.0601,21.9544,10.0
6358,4.6,"169 km ESE of Iwaki, Japan",1573716631535,142.6352,36.4588,10.0
6359,4.4,"227 km E of Yamada, Japan",1573701823602,144.5474,39.1368,10.0
6360,4.6,"Bonin Islands, Japan region",1573686878032,140.5047,26.6131,422.13
6361,4.5,"63 km SE of Zarubino, Russia",1573619063116,131.5449,42.1737,545.67
6362,3.4,"2 km NNW of Yawata, Japan",1573574834695,135.6928,34.889,10.0
6363,4.6,"36 km ESE of Hitachi, Japan",1573563338794,141.0367,36.4989,42.93
6364,4.0,"21 km ENE of Yilan, Taiwan",1573495892831,121.9421,24.8461,111.08
6365,4.8,"50 km NNW of Basco, Philippines",1573491296464,121.7492,20.8559,90.71
6366,4.4,"8 km WNW of Ishikawa, Japan",1573465811401,140.3664,37.1847,114.54
6367,4.5,"Volcano Islands, Japan region",1573420912298,143.6786,22.5478,125.54
6368,4.4,"97 km WNW of Iwanai, Japan",1573384328993,139.4162,43.3296,205.94
6369,5.2,"187 km ENE of Miyako, Japan",1573382765040,143.9904,40.2548,10.0
6370,4.4,"Bonin Islands, Japan region",1573335084276,142.7182,28.2856,10.0
6371,4.1,Mariana Islands region,1573324271017,142.8938,21.7921,254.12
6372,4.4,"Izu Islands, Japan region",1573316747484,137.3166,30.9491,479.67
6373,4.4,Mariana Islands region,1573308304263,144.845,21.5312,86.66
6374,4.6,"79 km ENE of Mutsu, Japan",1573248232409,142.1417,41.4681,58.36
6375,4.8,"31 km SE of Shikotan, Russia",1573247021677,147.0009,43.6003,55.78
6376,4.2,"15 km SE of Takahagi, Japan",1573204704022,140.8363,36.6141,47.41
6377,4.9,Mariana Islands region,1573197951478,143.13,21.5168,314.97
6378,4.5,"Izu Islands, Japan region",1573178475401,140.7551,30.6082,44.02
6379,4.3,"40 km SE of Hasaki, Japan",1573101069986,141.1547,35.4853,35.0
6380,4.7,"78 km ENE of Mutsu, Japan",1573094126920,142.0458,41.6145,111.47
6381,4.5,"110 km S of Koshima, Japan",1573093208320,130.6917,29.2465,35.0
6382,4.2,"81 km E of Ishinomaki, Japan",1573085512199,142.2211,38.3175,35.07
6383,4.6,"181 km ESE of Iwaki, Japan",1573078077442,142.7628,36.4187,10.0
6384,4.8,"near the east coast of Honshu, Japan",1573077792552,142.654,40.994,39.01
6385,4.1,"43 km ESE of Ishinomaki, Japan",1573046175615,141.7867,38.3296,45.93
6386,4.4,"Bonin Islands, Japan region",1573040996691,141.8154,28.4153,21.26
6387,4.6,"Izu Islands, Japan region",1573017352473,141.86,30.4044,24.64
6388,4.2,"72 km N of Yonakuni, Japan",1573006943834,122.9491,25.1197,171.48
6389,4.1,"180 km NW of Hakui, Japan",1572999256155,135.2743,37.9811,356.04
6390,4.2,"Volcano Islands, Japan region",1572969901588,142.174,23.3192,10.0
6391,4.7,"64 km E of Shizunai-furukawach?, Japan",1572968487980,143.1438,42.341,60.46
6392,4.6,"97 km ESE of Shikotan, Russia",1572882725218,147.8304,43.4561,10.0
6393,4.1,"15 km SSW of Shing?, Japan",1572878327109,135.9307,33.598,410.06
6394,4.6,"42 km SSE of Katsuura, Japan",1572821800131,140.5143,34.8005,81.87
6395,4.3,"84 km ESE of Katsuren-haebaru, Japan",1572805953667,128.6744,26.0765,21.24
6396,4.6,"5 km WSW of Mitsukaid?, Japan",1572792945794,139.9254,36.0062,49.71
6397,4.7,"68 km ESE of Namie, Japan",1572757364384,141.7503,37.3423,35.28
6398,4.7,"170 km ESE of Iwaki, Japan",1572745628603,142.6505,36.4699,10.0
6399,4.6,"156 km ESE of Iwaki, Japan",1572745076461,142.5086,36.5111,10.0
6400,4.0,eastern Sea of Japan,1572723435483,139.8329,44.2161,249.8
6401,4.4,"47 km SSE of Yilan, Taiwan",1572722794791,121.9711,24.3744,32.63
6402,4.6,"3 km SW of Ry?gasaki, Japan",1572716368631,140.1542,35.8812,97.62
6403,4.9,"Bonin Islands, Japan region",1572709136182,142.8553,27.5459,10.0
6404,4.5,"85 km E of Ishinomaki, Japan",1572708820651,142.2748,38.3548,25.85
6405,4.3,"11 km ENE of Inashiki, Japan",1572702178501,140.4399,35.9917,69.59
6406,4.5,"8 km SSW of Hasaki, Japan",1572664001531,140.7851,35.6656,43.01
6407,4.3,"Volcano Islands, Japan region",1572636411461,144.4174,22.2283,35.0
6408,4.3,"135 km S of Tateyama, Japan",1572630338702,140.1459,33.7852,88.92
6409,4.4,"20 km S of Naze, Japan",1572622715840,129.4834,28.1862,43.54
6410,4.2,"155 km S of Itoman, Japan",1572554549892,127.6942,24.7265,10.0
6411,4.5,"40 km E of Shikotan, Russia",1572510244615,147.2244,43.8142,65.97
6412,4.6,"3 km NNW of Yotsukaid?, Japan",1572487593581,140.158,35.6826,64.95
6413,4.4,"117 km ESE of Hirara, Japan",1572475210371,126.3587,24.3742,10.0
6414,4.5,"Izu Islands, Japan region",1572450896002,141.3895,30.2622,35.0
6415,4.5,"147 km ESE of Naze, Japan",1572423247420,130.9073,27.9484,10.0
6416,4.1,"70 km SE of Toba, Japan",1572408597179,137.2707,33.9541,334.68
6417,4.4,"near the east coast of Honshu, Japan",1572401559277,142.3528,40.9874,48.44
6418,4.1,"2 km S of Shiraoka, Japan",1572401377787,139.6575,35.9999,135.47
6419,4.1,"104 km WSW of Kuril’sk, Russia",1572341983862,146.6256,44.9066,170.78
6420,4.2,"Izu Islands, Japan region",1572321441495,139.0269,29.9448,408.66
6421,4.4,"185 km NE of Kuril’sk, Russia",1572283187148,149.8096,46.2053,168.44
6422,4.8,"off the east coast of Honshu, Japan",1572261985215,145.4485,40.3878,10.0
6423,4.6,"58 km E of Shizunai-furukawach?, Japan",1572227948711,143.0774,42.2815,66.67
6424,4.3,"59 km S of Tateyama, Japan",1572216142673,139.8613,34.4514,110.39
6425,4.3,"62 km S of Shikotan, Russia",1572142567573,146.6801,43.2382,58.48
6426,4.2,"75 km S of Kuril’sk, Russia",1572103933315,148.0186,44.555,58.45
6427,4.6,"Bonin Islands, Japan region",1572070524804,142.9308,28.1089,10.0
6428,4.6,"Izu Islands, Japan region",1572031418209,139.6596,30.1175,10.0
6429,4.1,"Bonin Islands, Japan region",1571888469071,140.0498,28.0993,427.42
6430,4.2,"211 km SE of Katsuura, Japan",1571865171211,141.7764,33.6746,10.0
6431,4.4,"222 km SE of Katsuura, Japan",1571865012186,141.8226,33.5768,10.0
6432,4.7,"61 km NE of Yonakuni, Japan",1571857794890,123.4549,24.8318,80.6
6433,4.5,"48 km SSE of Shizunai-furukawach?, Japan",1571842955990,142.5511,41.92,58.99
6434,4.5,"76 km E of Ishinomaki, Japan",1571819196390,142.1777,38.4408,41.97
6435,4.6,"179 km SSW of Ishigaki, Japan",1571805814085,123.5562,22.8251,10.0
6436,4.7,"20 km NW of Miyako, Japan",1571802200067,141.7643,39.7661,58.12
6437,4.8,"Bonin Islands, Japan region",1571777658872,141.2806,26.6475,109.2
6438,4.5,"Volcano Islands, Japan region",1571770139704,143.164,23.2293,83.78
6439,4.4,"195 km S of Itoman, Japan",1571766859823,127.3245,24.3925,15.53
6440,4.6,"72 km S of Kushiro, Japan",1571731563510,144.3612,42.3184,35.68
6441,4.5,"44 km SW of Basco, Philippines",1571728178826,121.6601,20.1774,70.15
6442,4.3,"49 km SSW of Nemuro, Japan",1571723489967,145.4014,42.8931,48.86
6443,4.1,"156 km S of ?yama, Japan",1571678270233,138.0189,33.2027,293.99
6444,4.1,"225 km SE of Shing?, Japan",1571668462473,137.9251,32.5215,359.2
6445,4.5,"69 km SE of ?funato, Japan",1571612012157,142.1823,38.5676,35.0
6446,4.3,"Volcano Islands, Japan region",1571595111019,142.9283,22.3255,173.76
6447,4.4,"44 km S of Shizunai-furukawach?, Japan",1571546572620,142.3799,41.931,64.11
6448,4.3,"93 km ENE of Hachinohe, Japan",1571537983729,142.4975,40.8728,38.25
6449,4.5,"Izu Islands, Japan region",1571509181785,142.3083,31.1521,21.82
6450,4.4,"Volcano Islands, Japan region",1571496405034,143.0026,22.282,207.86
6451,4.7,"64 km SE of ?funato, Japan",1571476126828,142.2055,38.6369,40.38
6452,4.6,"Bonin Islands, Japan region",1571437537650,142.9841,26.5394,10.0
6453,4.6,"Bonin Islands, Japan region",1571426050407,139.8613,28.1914,426.73
6454,4.8,"Volcano Islands, Japan region",1571404168862,141.3468,24.056,177.7
6455,4.5,"15 km E of Tomakomai, Japan",1571341858615,141.7955,42.6578,121.47
6456,5.1,"69 km SW of Yonakuni, Japan",1571312673102,122.4814,24.0539,17.82
6457,4.2,"46 km WSW of Hirara, Japan",1571251471391,124.8945,24.612,35.0
6458,4.5,"129 km ENE of Hasaki, Japan",1571188026124,142.1992,36.0861,10.0
6459,4.6,"Izu Islands, Japan region",1571154638032,142.5395,30.5451,10.0
6460,4.8,"21 km NE of Hirara, Japan",1571133703422,125.4742,24.919,55.36
6461,5.3,"89 km NE of Otrada, Russia",1571094892575,146.6684,44.628,100.77
6462,4.3,"15 km SE of Toyohama, Japan",1571062166707,137.051,34.6114,337.23
6463,4.3,Sea of Okhotsk,1570995357909,147.7231,49.8266,585.61
6464,5.0,"101 km SE of Kuril’sk, Russia",1570960722953,148.7512,44.5624,86.91
6465,4.1,"141 km S of Preobrazheniye, Russia",1570941301601,133.9806,41.6253,450.25
6466,4.2,"Bonin Islands, Japan region",1570904703408,140.509,26.1322,352.9
6467,5.3,"54 km SSE of Katsuura, Japan",1570872113070,140.6235,34.7248,48.04
6468,4.4,"83 km ESE of Shizunai-furukawach?, Japan",1570800111783,143.2847,42.0088,30.12
6469,4.1,"Bonin Islands, Japan region",1570799654046,139.4721,28.127,530.48
6470,4.4,"Volcano Islands, Japan region",1570642140516,144.2517,22.686,35.0
6471,4.1,"202 km SE of Ol’ga, Russia",1570641515105,137.3436,42.7168,289.98
6472,4.3,"79 km ENE of Mutsu, Japan",1570636363289,142.096,41.5564,58.14
6473,4.6,"Izu Islands, Japan region",1570611084510,139.0085,30.0219,408.82
6474,4.7,"35 km W of Basco, Philippines",1570607860704,121.6323,20.3995,10.0
6475,3.4,"6 km SW of Tokyo, Japan",1570607296515,139.6389,35.6493,75.52
6476,4.6,"77 km SE of Obihiro, Japan",1570606289187,143.8191,42.3848,60.69
6477,4.3,"90 km ENE of Hachinohe, Japan",1570575900855,142.455,40.8659,48.92
6478,4.6,"8 km NW of Yotsukaid?, Japan",1570564710741,140.1115,35.7128,70.17
6479,4.3,"143 km ESE of Terney, Russia",1570509969391,138.3577,44.7099,257.41
6480,4.8,"204 km SSE of Naze, Japan",1570500437757,130.0485,26.5958,10.0
6481,4.4,"63 km W of Yonakuni, Japan",1570468626671,122.3849,24.5759,5.82
6482,4.4,"13 km SSW of Yonezawa, Japan",1570467749160,140.0586,37.7971,135.79
6483,4.5,"64 km S of Shizunai-furukawach?, Japan",1570433107792,142.2726,41.7617,54.43
6484,4.6,"21 km SE of Yanai, Japan",1570402951426,132.269,33.8149,50.17
6485,4.6,"Maug Islands region, Northern Mariana Islands",1570396861976,144.8799,20.5914,128.49
6486,4.4,"36 km ESE of Ishinomaki, Japan",1570384845746,141.7039,38.3276,35.0
6487,4.3,"33 km ESE of ?hara, Japan",1570354086346,140.7518,35.1697,35.11
6488,4.6,"89 km E of Namie, Japan",1570341795475,142.0123,37.4099,34.09
6489,4.6,"129 km N of Nago, Japan",1570328049190,128.1791,27.7744,10.0
6490,4.5,"Bonin Islands, Japan region",1570325984595,142.6606,28.7054,10.0
6491,4.3,"145 km N of Nago, Japan",1570320026598,127.9151,27.9278,10.0
6492,4.9,"140 km WSW of Naze, Japan",1570307541163,128.1221,27.9673,10.0
6493,4.5,"131 km WSW of Naze, Japan",1570307104340,128.2622,27.8861,10.0
6494,5.1,"140 km WSW of Naze, Japan",1570306699158,128.1168,27.9931,10.0
6495,4.6,"Izu Islands, Japan region",1570303672948,140.3626,32.0887,77.35
6496,3.9,"162 km S of Itoman, Japan",1570228695307,127.8619,24.6708,10.0
6497,4.3,"114 km ENE of Hasaki, Japan",1570186651219,141.9384,36.2367,21.67
6498,4.4,"Izu Islands, Japan region",1570114974842,140.5139,32.0809,72.7
6499,4.4,"133 km E of Miyako, Japan",1570074943895,143.4784,39.8389,17.82
6500,4.4,"75 km SSE of ?funato, Japan",1570067035400,142.1985,38.5069,35.0
6501,4.5,"Izu Islands, Japan region",1570028329150,140.3065,32.1683,78.89
6502,4.4,"140 km E of Miyako, Japan",1570028063400,143.5536,39.855,21.55
6503,4.4,"107 km ESE of Ol’ga, Russia",1570014256430,136.5384,43.419,317.52
6504,4.5,"66 km ENE of Namie, Japan",1569991147396,141.659,37.7771,35.0
6505,4.8,"222 km ESE of Yamada, Japan",1569980594822,144.4714,39.0662,10.0
6506,4.1,"Bonin Islands, Japan region",1569952496299,139.3583,28.9352,471.38
6507,4.4,"11 km NNW of Kanaya, Japan",1569950134969,138.0806,34.9168,27.62
6508,4.9,"Volcano Islands, Japan region",1569911540033,144.2336,22.7595,43.12
6509,4.5,"45 km ESE of Shizunai-furukawach?, Japan",1569911334934,142.9031,42.2458,71.54
6510,4.4,"78 km ENE of Donggang, Taiwan",1569896271347,121.1649,22.7243,17.02
6511,5.0,"93 km ESE of Ol’ga, Russia",1569866168109,136.3734,43.4467,314.06
6512,4.2,"34 km NE of Donggang, Taiwan",1569863576898,120.6436,22.718,10.0
6513,3.9,"Izu Islands, Japan region",1569791555128,138.6946,31.1551,374.07
6514,4.9,"8 km NNE of Funaishikawa, Japan",1569772952291,140.6042,36.5322,56.12
6515,4.8,"Volcano Islands, Japan region",1569728898679,144.4304,22.2881,62.46
6516,4.0,"Bonin Islands, Japan region",1569637434358,139.3922,28.9682,420.91
6517,4.6,"41 km SE of ?funato, Japan",1569582662115,142.1079,38.8586,51.57
6518,4.6,"108 km S of Kushiro, Japan",1569555149139,144.54,42.0069,36.8
6519,4.5,"24 km SSE of Nishinoomote, Japan",1569544866040,131.1118,30.5305,39.19
6520,4.9,"153 km ESE of Nago, Japan",1569493900395,129.4193,26.1169,10.0
6521,4.4,"120 km SE of Nemuro, Japan",1569470233659,146.6181,42.5528,10.0
6522,4.7,"88 km ESE of Nemuro, Japan",1569463939447,146.4918,42.8938,35.0
6523,4.5,"Volcano Islands, Japan region",1569441935426,142.6807,25.7654,10.0
6524,4.3,"125 km SSE of Itoman, Japan",1569413397832,128.1217,25.0682,10.0
6525,4.8,"144 km ESE of ?hara, Japan",1569403774250,141.7262,34.5449,10.0
6526,4.9,"13 km ESE of ?tsuchi, Japan",1569400129142,142.0371,39.3072,53.13
6527,4.5,"65 km E of Hualien City, Taiwan",1569343694458,122.2454,23.9049,14.84
6528,4.5,"Maug Islands region, Northern Mariana Islands",1569248317332,145.5453,20.0218,146.47
6529,4.5,"105 km E of Iwaki, Japan",1569205988744,142.0663,36.9496,34.87
6530,4.6,"161 km E of Nago, Japan",1569203224375,129.6097,26.6472,10.0
6531,4.6,"Izu Islands, Japan region",1569161727687,141.2813,29.5329,54.38
6532,4.7,"Izu Islands, Japan region",1569109967990,140.5468,31.2987,29.27
6533,4.0,"60 km WSW of Yonakuni, Japan",1569063937884,122.422,24.3511,35.0
6534,4.4,"Izu Islands, Japan region",1569052255917,142.8559,31.0416,10.0
6535,4.2,"64 km WSW of Kamiiso, Japan",1569045052501,139.8954,41.6638,161.05
6536,4.6,"110 km SSE of Koshima, Japan",1568911003630,130.7984,29.2631,21.63
6537,4.3,"46 km N of Yonakuni, Japan",1568853090663,123.0319,24.8891,139.3
6538,4.5,"15 km ESE of Funaishikawa, Japan",1568850568292,140.7375,36.4379,46.97
6539,4.9,"81 km NNE of Shikotan, Russia",1568820154995,147.0807,44.4829,118.32
6540,5.0,"76 km SSE of Kuril’sk, Russia",1568775268238,148.0761,44.5509,66.13
6541,4.5,"216 km SSE of Tateyama, Japan",1568726254145,140.7818,33.1823,51.88
6542,4.1,"218 km E of Hasaki, Japan",1568651263619,143.2099,36.1121,10.0
6543,4.7,"60 km E of Yamada, Japan",1568637839104,142.6474,39.4353,43.66
6544,5.1,"Volcano Islands, Japan region",1568593772789,143.0647,25.9378,10.0
6545,4.4,"Izu Islands, Japan region",1568582252226,141.2763,30.0513,35.0
6546,4.7,"62 km E of Mutsu, Japan",1568564830070,141.9598,41.2468,56.65
6547,4.7,"12 km SE of ?tsuchi, Japan",1568516560280,142.0202,39.3025,47.48
6548,4.4,"53 km ENE of Misawa, Japan",1568433437500,141.9707,40.8854,63.07
6549,4.6,"near the east coast of Honshu, Japan",1568429678354,140.2413,35.5866,55.43
6550,4.2,"Bonin Islands, Japan region",1568381249050,143.7152,28.0695,10.0
6551,4.1,"75 km SW of Yonakuni, Japan",1568358330189,122.5701,23.9095,23.15
6552,4.0,"0 km NNW of ?ami, Japan",1568306156564,140.3147,35.5209,42.39
6553,4.1,"Izu Islands, Japan region",1568289973778,138.0325,30.4191,471.43
6554,4.6,"Volcano Islands, Japan region",1568289594852,144.045,22.0446,113.06
6555,4.3,"67 km ENE of Namie, Japan",1568220288140,141.6656,37.7778,50.45
6556,4.4,"9 km E of Makurazaki, Japan",1568217942847,130.4182,31.2495,162.77
6557,4.1,"Izu Islands, Japan region",1568138680252,139.366,29.4256,378.92
6558,4.6,"23 km E of Hualien City, Taiwan",1568095683770,121.8377,23.9859,10.0
6559,4.8,"73 km NNW of Basco, Philippines",1568005667726,121.5993,21.0127,59.01
6560,4.9,"Volcano Islands, Japan region",1567992417894,143.9177,23.6115,26.42
6561,4.5,"285 km SSE of Shimoda, Japan",1567990740586,139.9009,32.2335,133.09
6562,4.5,"Izu Islands, Japan region",1567920235553,142.4578,29.1924,10.0
6563,4.6,"211 km ESE of Namie, Japan",1567917270656,143.3141,37.0419,10.0
6564,4.7,"Bonin Islands, Japan region",1567865777131,142.7482,27.8256,24.79
6565,4.3,"Izu Islands, Japan region",1567858593952,142.6775,29.4824,10.0
6566,5.2,"78 km ENE of Mutsu, Japan",1567848950975,142.0583,41.5937,56.79
6567,4.4,"282 km E of Hasaki, Japan",1567814966841,143.9514,35.9216,10.0
6568,4.2,"45 km SSE of Shizunai-furukawach?, Japan",1567796685132,142.51,41.9361,64.37
6569,4.2,"249 km ESE of Namie, Japan",1567776247036,143.6915,36.8511,10.0
6570,4.3,"231 km SSE of Tateyama, Japan",1567748656698,140.8169,33.0497,43.81
6571,4.5,"Bonin Islands, Japan region",1567711797625,142.716,26.057,10.0
6572,4.6,"215 km ESE of Namie, Japan",1567682156434,143.3154,36.9034,10.0
6573,4.1,"66 km NNW of Shimokizukuri, Japan",1567651784932,140.0195,41.3504,149.51
6574,4.0,"185 km SE of Katsuura, Japan",1567647309581,141.4859,33.7885,10.0
6575,4.6,"Bonin Islands, Japan region",1567645160880,142.7543,27.8342,10.0
6576,4.5,"Bonin Islands, Japan region",1567635496352,143.1454,26.157,10.0
6577,4.6,"Volcano Islands, Japan region",1567613894480,144.6013,22.1564,35.0
6578,4.9,"Bonin Islands, Japan region",1567612974974,142.5331,27.8703,14.68
6579,4.4,"78 km SW of Yonakuni, Japan",1567603998914,122.4804,23.9478,27.07
6580,4.1,"245 km ENE of Dolinsk, Russia",1567539085310,145.9716,47.8271,454.75
6581,4.6,"109 km E of Yamada, Japan",1567536156605,143.223,39.3941,23.1
6582,4.6,"233 km SSE of Shimoda, Japan",1567514382487,139.9826,32.754,94.91
6583,4.3,"25 km SSW of Hualien City, Taiwan",1567471651723,121.5522,23.7523,10.0
6584,4.1,"87 km E of Korsakov, Russia",1567364273999,143.9236,46.6317,386.74
6585,4.5,"49 km E of Yilan, Taiwan",1567295164506,122.2422,24.8187,10.68
6586,4.3,Mariana Islands region,1567240636086,144.4737,21.1728,152.91
6587,4.8,"106 km S of Hualien City, Taiwan",1567237818459,121.7202,23.0237,14.26
6588,4.4,"102 km SSE of Koshima, Japan",1567173782103,130.8474,29.3542,10.0
6589,4.5,"Volcano Islands, Japan region",1567159601004,143.4519,22.4059,103.16
6590,4.1,"218 km N of Hirara, Japan",1567110901222,125.3265,26.776,199.06
6591,5.9,"141 km ENE of Hachinohe, Japan",1567036000132,142.9955,41.0682,23.77
6592,4.4,"Izu Islands, Japan region",1567032988064,142.3887,31.9837,10.0
6593,4.2,"159 km E of Nago, Japan",1567030154576,129.5831,26.5894,10.0
6594,4.6,"Volcano Islands, Japan region",1567016824547,142.4699,25.9691,10.0
6595,4.6,"Bonin Islands, Japan region",1567010616998,142.6408,28.6809,10.0
6596,4.7,"190 km SE of Shikotan, Russia",1566995555293,148.4358,42.6241,10.0
6597,4.9,"Maug Islands region, Northern Mariana Islands",1566920713641,145.8649,20.4831,39.06
6598,4.2,"Bonin Islands, Japan region",1566910921590,140.215,28.1641,436.38
6599,4.7,"Volcano Islands, Japan region",1566878034658,142.6688,25.7801,10.0
6600,4.4,"69 km ESE of Shikotan, Russia",1566870346602,147.5587,43.6471,35.0
6601,4.9,"126 km WNW of Ishikawa, Japan",1566845234057,126.7468,27.0378,118.96
6602,4.6,"15 km SSW of Uenohara, Japan",1566832411117,139.0518,35.4875,19.43
6603,4.2,Mariana Islands region,1566767991633,143.5692,21.4929,205.47
6604,4.1,"164 km WNW of Yoichi, Japan",1566710052578,139.0735,44.0277,252.23
6605,4.7,"70 km ENE of Mutsu, Japan",1566672663035,142.0232,41.4851,57.9
6606,4.2,"64 km ESE of Jiufen, Taiwan",1566648617687,122.4604,24.9559,113.19
6607,4.5,"165 km E of Nishinoomote, Japan",1566648475276,132.7283,30.6524,10.0
6608,4.4,"Volcano Islands, Japan region",1566644435689,142.2139,25.9995,35.0
6609,5.1,"133 km E of Namie, Japan",1566622366518,142.5014,37.3338,11.6
6610,5.0,"63 km E of Ishigaki, Japan",1566603891696,124.7835,24.3144,36.79
6611,4.6,"82 km ESE of Namie, Japan",1566583879446,141.8735,37.2163,40.88
6612,4.5,"48 km E of Ishinomaki, Japan",1566583521976,141.8513,38.3909,48.36
6613,4.3,"110 km N of Ishigaki, Japan",1566581343068,124.0455,25.3361,156.26
6614,4.7,"94 km ESE of ?funato, Japan",1566578371653,142.6622,38.6461,65.43
6615,4.5,"18 km SE of Kisarazu, Japan",1566560974145,140.088,35.2777,10.0
6616,4.1,Mariana Islands region,1566520108614,143.6449,21.9536,220.46
6617,4.1,"Izu Islands, Japan region",1566477598768,139.3951,29.9578,388.29
6618,4.2,"Bonin Islands, Japan region",1566422658044,139.9187,28.472,404.53
6619,4.2,"Izu Islands, Japan region",1566388596501,142.6938,31.234,10.0
6620,4.5,"56 km S of Obihiro, Japan",1566358525077,143.0999,42.4166,23.59
6621,4.5,"72 km S of Hirara, Japan",1566351331286,125.2072,24.1569,27.32
6622,4.5,"177 km SSW of Ishigaki, Japan",1566317076728,123.7721,22.7861,10.0
6623,5.4,"139 km ESE of Naze, Japan",1566305542010,130.8348,27.9741,10.0
6624,5.2,"73 km SE of Naze, Japan",1566289222984,130.0335,27.9237,10.0
6625,4.7,"Volcano Islands, Japan region",1566133333550,143.6844,22.4105,102.32
6626,4.5,"37 km N of Murakami, Japan",1566122801601,139.4238,38.5642,11.5
6627,4.9,"29 km SSW of Hualien City, Taiwan",1566101115556,121.5291,23.7219,10.0
6628,4.3,"Volcano Islands, Japan region",1566081366878,141.9667,22.5516,251.44
6629,5.0,"Izu Islands, Japan region",1566080917868,142.554,30.9286,10.0
6630,4.6,"31 km S of Hualien City, Taiwan",1566053525449,121.588,23.6901,10.0
6631,4.2,"southeast of the Ryukyu Islands, Japan",1565964138156,131.0569,29.0864,10.0
6632,4.2,"128 km NNE of Hirara, Japan",1565932762960,125.9552,25.7992,77.01
6633,4.3,"30 km WNW of Mutsu, Japan",1565930269244,140.8885,41.4078,130.85
6634,4.4,"112 km E of Yamada, Japan",1565918572372,143.2549,39.3957,35.0
6635,4.4,"163 km S of Itoman, Japan",1565879435226,127.5618,24.6538,10.0
6636,4.6,"94 km NNE of Nago, Japan",1565867944695,128.3574,27.4011,35.32
6637,4.8,"106 km SSE of Obihiro, Japan",1565860503765,143.8594,42.0872,57.3
6638,4.8,"70 km SE of ?funato, Japan",1565860057373,142.2078,38.5661,38.19
6639,4.7,"30 km NW of Misawa, Japan",1565849169225,141.1861,40.9181,89.56
6640,5.4,"19 km NW of Misawa, Japan",1565847173142,141.2441,40.8275,86.0
6641,4.5,"65 km ESE of ?funato, Japan",1565733770638,142.4076,38.8225,38.88
6642,4.2,"88 km SSE of Korsakov, Russia",1565591841421,143.0553,45.8625,336.69
6643,3.9,Taiwan,1565475159442,121.5379,23.7403,10.48
6644,4.0,"198 km NW of Mikuni, Japan",1565426363769,134.7105,37.5821,375.77
6645,4.1,"29 km WSW of Basco, Philippines",1565392732946,121.7118,20.3458,50.49
6646,4.5,"113 km W of Naha, Japan",1565371041796,126.5582,26.3421,69.57
6647,4.2,Mariana Islands region,1565358025413,143.918,21.95,256.58
6648,4.7,Mariana Islands region,1565351122246,144.9348,21.786,35.0
6649,4.7,"104 km NNW of Hirara, Japan",1565290606670,124.7805,25.6233,120.0
6650,4.0,"27 km SSE of Yilan, Taiwan",1565218942731,121.8723,24.5371,63.83
6651,5.8,"35 km SSE of Yilan, Taiwan",1565213283651,121.9301,24.4782,20.79
6652,4.5,"26 km SE of Namie, Japan",1565179846819,141.2468,37.3458,35.0
6653,4.8,"86 km ENE of Dolinsk, Russia",1565113246180,143.79,47.7218,35.0
6654,4.5,"38 km S of Hualien City, Taiwan",1565055091148,121.5504,23.6325,10.0
6655,4.8,"32 km SSW of Hualien City, Taiwan",1565054389977,121.5397,23.6921,10.0
