,Magnitude,Place,Time,Longitude,Latitude,Depth
3270,5.1,"40 km ESE of Ishinomaki, Japan",1645152907832,141.689,38.2149,56.19
3269,4.6,"13 km NW of Ishikawa, Japan",1645200754213,127.7296,26.5157,17.46
3268,4.3,"20 km E of Nishinoomote, Japan",1645205671053,131.2099,30.7321,44.25
3267,5.0,"Bonin Islands, Japan region",1645269288762,142.9624,28.2785,10.0
3266,4.0,"75 km NE of Naze, Japan",1645271802291,130.0581,28.8257,34.12
3265,4.1,"103 km E of Nago, Japan",1645317308628,129.0217,26.5258,22.91
3264,4.7,"73 km SW of Yonakuni, Japan",1645339173911,122.5545,23.9452,10.0
3263,4.5,"77 km SW of Yonakuni, Japan",1645354181629,122.559,23.8929,25.88
3262,4.6,"Volcano Islands, Japan region",1645387516849,142.8143,24.6421,10.0
3261,4.5,"60 km SSE of Toba, Japan",1645395100192,137.1949,34.0214,343.74
3260,4.6,"37 km ESE of ?arai, Japan",1645405971371,140.984,36.2176,36.09
3259,4.8,"Ryukyu Islands, Japan",1645410272100,130.1476,28.7807,43.35
3258,4.5,"15 km ESE of Kashima-shi, Japan",1645411137723,140.8058,35.919,55.77
3257,4.5,"19 km WSW of Nemuro, Japan",1645462594840,145.3478,43.2646,105.22
3256,4.3,"121 km E of Namie, Japan",1645471689552,142.3713,37.5028,35.0
3255,4.4,"144 km NW of Naha, Japan",1645476709914,126.4888,26.9558,10.0
3254,5.6,"143 km WNW of Naha, Japan",1645476752543,126.4361,26.8606,11.49
3253,5.0,"Izu Islands, Japan region",1645477163674,140.8144,29.5407,98.08
3252,4.3,"137 km WNW of Naha, Japan",1645477630183,126.5208,26.8891,10.0
3251,4.2,"136 km WNW of Naha, Japan",1645482621039,126.469,26.7944,10.0
3250,4.4,Mariana Islands region,1645493087357,144.2497,21.3753,133.83
3249,4.4,"53 km NE of Namie, Japan",1645495520750,141.4295,37.8232,67.46
3248,4.6,"Izu Islands, Japan region",1645499598152,141.7934,32.5642,10.0
3247,4.4,"46 km S of Shizunai-furukawach?, Japan",1645503458204,142.2732,41.9226,63.17
3246,4.0,"48 km ESE of Kushiro, Japan",1645504870062,144.9071,42.7793,55.4
3245,4.0,"Izu Islands, Japan region",1645513205077,140.1029,32.127,127.9
3244,4.4,"156 km WNW of Naze, Japan",1645513838812,127.9342,28.7312,190.1
3243,4.3,"15 km SE of Shizunai-furukawach?, Japan",1645532630900,142.5154,42.2429,73.02
3242,4.4,"Bonin Islands, Japan region",1645562913412,142.7088,28.6911,10.0
3241,4.2,"51 km SSW of Nemuro, Japan",1645604723447,145.3831,42.8776,68.14
3240,4.3,"28 km NW of Miyako, Japan",1645611389366,141.6777,39.8088,63.37
3239,4.1,"141 km W of Itoman, Japan",1645621262897,126.2623,26.0064,10.0
3238,4.4,"7 km SE of Kashima-shi, Japan",1645644783004,140.6972,35.9114,88.53
3237,5.1,"143 km WNW of Naha, Japan",1645645995445,126.4522,26.8968,10.0
3236,4.4,"138 km WNW of Naha, Japan",1645646567464,126.4539,26.7999,10.0
3235,4.8,"173 km E of Namie, Japan",1645679918671,142.9545,37.4192,10.0
3234,4.0,"Izu Islands, Japan region",1645685266200,138.9977,30.0945,376.86
3233,4.2,"Izu Islands, Japan region",1645700493617,139.3903,29.3642,393.91
3232,4.4,"85 km E of Ishinomaki, Japan",1645746400859,142.2758,38.4181,47.23
3231,5.3,"133 km WNW of Naha, Japan",1645779053851,126.4724,26.7309,10.0
3230,4.3,"79 km SSE of Kuril’sk, Russia",1645787427489,148.1792,44.5412,43.66
3229,4.6,"25 km E of Namie, Japan",1645831923717,141.2847,37.5261,58.34
3228,4.9,"43 km ESE of Yamada, Japan",1645854592386,142.4203,39.3263,51.55
3227,4.2,"32 km WSW of Kuril’sk, Russia",1645870118216,147.5213,45.0785,148.48
3226,4.4,"149 km WNW of Ishikawa, Japan",1645898715832,126.4725,27.0219,10.0
3225,4.2,"144 km WNW of Ishikawa, Japan",1645900749921,126.5516,27.0511,10.0
3224,4.5,Mariana Islands region,1645958875659,143.3219,21.952,220.81
3223,4.7,"99 km SE of Nemuro, Japan",1645960268641,146.5208,42.7583,36.97
3222,4.3,"136 km WNW of Naha, Japan",1645962659534,126.4689,26.7895,10.0
3221,4.5,"100 km SE of Nemuro, Japan",1645964238453,146.4735,42.7074,39.21
3220,4.6,"150 km E of Shikotan, Russia",1645973292306,148.5952,43.7806,10.0
3219,5.1,"150 km E of Shikotan, Russia",1645979615973,148.5834,43.8999,10.0
3218,4.5,"74 km E of Nago, Japan",1645980598418,128.7287,26.5264,35.0
3217,4.2,"124 km WNW of Naha, Japan",1645989251771,126.5215,26.6385,10.0
3216,4.4,"140 km WNW of Naha, Japan",1645996124066,126.371,26.6798,10.0
3215,4.3,"129 km WNW of Naha, Japan",1646020980505,126.5128,26.7285,10.0
3214,4.0,"144 km E of Shikotan, Russia",1646044235433,148.523,43.8399,10.0
3213,4.5,"128 km SSE of Kuril’sk, Russia",1646044270353,148.3423,44.1179,27.87
3212,4.8,"150 km E of Shikotan, Russia",1646044483981,148.5956,43.8635,10.0
3211,5.1,"140 km SSE of Kuril’sk, Russia",1646048111064,148.4635,44.0361,39.62
3210,4.6,"154 km E of Shikotan, Russia",1646054761046,148.6348,43.8552,10.0
3209,4.4,"140 km E of Shikotan, Russia",1646064430072,148.4408,44.0143,37.32
3208,4.2,"Izu Islands, Japan region",1646084910450,138.7191,29.4496,469.01
3207,5.1,"155 km E of Shikotan, Russia",1646085870853,148.6452,43.9146,10.0
3206,4.3,"139 km E of Shikotan, Russia",1646089833777,148.4384,43.9868,35.0
3205,4.9,"121 km WNW of Naha, Japan",1646104698734,126.6159,26.7549,10.0
3204,4.4,"141 km E of Shikotan, Russia",1646107212416,148.4811,43.903,10.0
3203,4.3,"177 km ESE of Shikotan, Russia",1646176546654,148.8342,43.3546,10.0
3202,4.4,"143 km E of Shikotan, Russia",1646177315088,148.4977,43.956,10.0
3201,4.0,"6 km S of Tsukuba, Japan",1646179681016,140.0922,36.1458,45.67
3200,4.6,"145 km E of Shikotan, Russia",1646181707586,148.5349,43.8357,10.0
3199,4.4,"147 km E of Shikotan, Russia",1646182227036,148.5375,43.9842,10.0
3198,4.5,east of the Kuril Islands,1646191517787,148.6868,43.8393,10.0
3197,4.2,"140 km E of Shikotan, Russia",1646192384016,148.4444,43.9941,10.0
3196,4.8,"152 km E of Shikotan, Russia",1646192690554,148.6192,43.893,10.0
3195,4.3,"147 km WNW of Ishikawa, Japan",1646247462119,126.4978,27.0142,10.0
3194,4.3,"138 km WNW of Naha, Japan",1646249448085,126.4352,26.7651,10.0
3193,4.6,"132 km WNW of Naha, Japan",1646282955071,126.533,26.8114,10.0
3192,4.0,"125 km W of Naha, Japan",1646283254782,126.4523,26.4236,10.0
3191,4.3,Mariana Islands region,1646291437183,144.4247,21.4083,109.74
3190,4.6,"Izu Islands, Japan region",1646320211289,141.7149,30.7007,10.0
3189,4.0,"Izu Islands, Japan region",1646320609766,141.7068,30.8668,10.0
3188,4.2,"143 km SSE of Kuril’sk, Russia",1646395348236,148.634,44.0543,33.49
3187,4.7,"133 km E of Miyako, Japan",1646427827961,143.4995,39.6366,10.0
3186,5.1,"150 km E of Miyako, Japan",1646432985422,143.6959,39.606,10.0
3185,4.3,"142 km E of Miyako, Japan",1646433830797,143.6028,39.5996,10.0
3184,4.4,"Izu Islands, Japan region",1646445618870,141.9231,32.4909,10.0
3183,4.7,"Volcano Islands, Japan region",1646466702463,141.697,24.6987,96.01
3182,4.0,Mariana Islands region,1646478743627,143.2847,21.6702,319.06
3181,5.0,"59 km ESE of Naze, Japan",1646529213571,130.0114,28.0941,10.0
3180,4.4,"48 km E of Yilan, Taiwan",1646538716569,122.2294,24.8372,113.49
3179,4.4,"Volcano Islands, Japan region",1646539914755,142.8849,23.079,76.1
3178,4.3,"97 km WNW of Naze, Japan",1646573504357,128.5561,28.6967,10.0
3177,4.4,"99 km ESE of Ishinomaki, Japan",1646616852907,142.285,37.9615,19.65
3176,4.3,"110 km WNW of Naze, Japan",1646626263555,128.4026,28.6672,10.0
3175,4.8,"93 km S of Kushiro, Japan",1646647766024,144.3851,42.1364,35.0
3174,4.2,"7 km SSE of Mobara, Japan",1646670309051,140.3189,35.3582,53.7
3173,4.8,"59 km NNE of Nanao, Japan",1646672329038,137.2804,37.5263,5.84
3172,4.6,"36 km S of Yonakuni, Japan",1646676354662,123.0074,24.1417,76.06
3171,4.3,"94 km E of Namie, Japan",1646679704648,142.0689,37.4202,53.79
3170,4.8,"Ryukyu Islands, Japan",1646711451690,126.789,26.9901,10.0
3169,4.5,"Ryukyu Islands, Japan",1646711532026,126.4235,26.8822,10.0
3168,4.2,"141 km WNW of Naha, Japan",1646721142563,126.3583,26.6622,10.0
3167,4.0,"132 km WNW of Naha, Japan",1646731890527,126.5342,26.8154,10.0
3166,4.3,"127 km WNW of Naha, Japan",1646734144413,126.5852,26.8124,10.0
3165,4.3,"130 km WNW of Naha, Japan",1646736825690,126.5707,26.8356,10.0
3164,4.5,"129 km WNW of Naha, Japan",1646746105326,126.5399,26.7796,10.0
3163,4.8,"136 km WNW of Naha, Japan",1646750823478,126.5237,26.8709,10.0
3162,4.2,"25 km ESE of Hegang, China",1646753206189,130.6015,47.2433,14.93
3161,4.4,"Izu Islands, Japan region",1646753945647,141.9306,31.9676,10.0
3160,4.2,"129 km SSE of Kuril’sk, Russia",1646780851806,148.4973,44.148,35.0
3159,4.2,"129 km NW of Naha, Japan",1646787966452,126.6171,26.8888,10.0
3158,4.4,"200 km SSE of Tateyama, Japan",1646808742893,140.7549,33.3297,63.67
3157,4.0,"140 km SSW of ?yama, Japan",1646822357250,137.8271,33.3794,337.94
3156,5.2,"80 km SSW of Hualien City, Taiwan",1646828534484,121.4329,23.2665,32.63
3155,4.3,"65 km ESE of Kushiro, Japan",1646905010296,145.0586,42.6638,72.7
3154,4.4,"147 km E of Yamada, Japan",1646916050749,143.667,39.4135,10.0
3153,4.4,"6 km SW of Iwai, Japan",1646921558223,139.8428,36.014,65.49
3152,4.2,"131 km WNW of Naha, Japan",1646935641156,126.5096,26.7657,10.0
3151,4.3,"8 km SSW of Sandach?, Japan",1646989172972,135.2084,34.8133,10.0
3150,4.8,"168 km E of Hasaki, Japan",1646997186292,142.6897,35.5957,10.0
3149,4.1,"78 km ESE of Hualien City, Taiwan",1647050083952,122.363,23.8313,10.0
3148,4.3,"114 km SE of Kuril’sk, Russia",1647057584126,149.0286,44.5946,53.46
3147,4.2,"48 km SSE of Shikotan, Russia",1647109094123,147.0226,43.4229,44.65
3146,4.1,"137 km WNW of Naha, Japan",1647118788465,126.4577,26.7909,10.0
3145,4.4,"139 km WNW of Naha, Japan",1647127246847,126.4458,26.806,10.0
3144,4.4,"155 km ESE of Nago, Japan",1647137815419,129.4209,26.0745,10.0
3143,4.3,"Bonin Islands, Japan region",1647147844228,142.6008,28.2337,10.0
3142,4.2,"40 km NNE of Mutsu, Japan",1647187290685,141.3806,41.6328,101.2
3141,4.2,"Izu Islands, Japan region",1647228767614,141.7757,32.3854,10.0
3140,4.8,"147 km WNW of Naha, Japan",1647326415618,126.3881,26.8541,10.0
3139,4.3,"53 km SW of Nemuro, Japan",1647341747315,145.0351,43.0466,97.37
3138,4.5,"Izu Islands, Japan region",1647365813853,141.7554,31.7436,10.0
3137,4.3,"18 km NNE of Hengchun, Taiwan",1647390888618,120.8245,22.1546,10.0
3136,4.2,"144 km SE of Ishinomaki, Japan",1647396388325,142.6402,37.6646,31.91
3135,6.0,"62 km ENE of Namie, Japan",1647441267453,141.6735,37.6468,57.18
3134,7.3,"57 km ENE of Namie, Japan",1647441390997,141.5793,37.7132,41.0
3133,5.3,"96 km SE of Ishinomaki, Japan",1647441823790,142.1402,37.8532,49.07
3132,5.0,"73 km SSE of Ishinomaki, Japan",1647441957757,141.765,37.8632,66.74
3131,5.2,"75 km SE of Ishinomaki, Japan",1647441990074,141.7954,37.8641,58.56
3130,5.2,"88 km ENE of Namie, Japan",1647442149810,141.9317,37.7798,60.41
3129,4.6,"101 km SE of Ishinomaki, Japan",1647442285720,142.2507,37.9001,55.86
3128,4.4,"89 km ENE of Namie, Japan",1647442883757,141.9748,37.6926,55.23
3127,4.2,"94 km ENE of Namie, Japan",1647443582580,142.0215,37.7478,53.53
3126,4.2,"88 km ENE of Namie, Japan",1647444619802,141.9689,37.6772,55.55
3125,5.5,"83 km SE of Ishinomaki, Japan",1647445949990,141.8531,37.8061,55.01
3124,4.2,"65 km ENE of Namie, Japan",1647446244466,141.6837,37.7137,47.22
3123,4.4,"90 km SE of Ishinomaki, Japan",1647447267603,142.0053,37.8171,45.47
3122,4.4,"76 km ENE of Namie, Japan",1647450349972,141.7693,37.7947,51.46
3121,4.6,"85 km ENE of Namie, Japan",1647451059756,141.8903,37.7948,57.3
3120,4.5,"84 km SE of Ishinomaki, Japan",1647451731185,141.8993,37.8214,53.87
3119,4.2,"70 km ENE of Namie, Japan",1647453948241,141.7449,37.714,54.05
3118,4.0,"78 km SE of Ishinomaki, Japan",1647466599184,141.8659,37.8641,52.5
3117,4.0,"104 km NNE of Hirara, Japan",1647469469369,125.5063,25.7332,108.37
3116,4.0,"83 km SE of Ishinomaki, Japan",1647474015436,141.9106,37.8398,47.24
3115,4.2,"off the east coast of Honshu, Japan",1647475328415,144.8598,36.7863,10.0
3114,4.3,"89 km W of Iwanai, Japan",1647476750139,139.4145,42.8937,210.18
3113,4.1,"off the east coast of Honshu, Japan",1647477023994,142.0237,37.7995,58.74
3112,4.3,"135 km S of Shimoda, Japan",1647479513617,138.9998,33.4589,200.92
3111,4.0,"25 km WNW of Nikk?, Japan",1647490669655,139.3515,36.8408,181.1
3110,4.3,"85 km ENE of Namie, Japan",1647492783904,141.9052,37.7623,35.0
3109,5.1,"162 km N of Ishigaki, Japan",1647493580049,123.9564,25.7978,188.46
3108,4.2,"74 km ENE of Namie, Japan",1647503224835,141.8229,37.6438,52.3
3107,4.3,"54 km E of Kushiro, Japan",1647510310321,145.0382,43.0243,68.97
3106,4.1,"97 km E of Namie, Japan",1647512534078,142.0896,37.6164,54.23
3105,4.7,"75 km ENE of Namie, Japan",1647513791673,141.7807,37.7571,48.62
3104,5.7,"146 km WNW of Naha, Japan",1647516817138,126.3749,26.8146,9.0
3103,4.5,"134 km WNW of Naha, Japan",1647519691233,126.4556,26.7118,10.0
3102,4.7,"81 km SE of Ishinomaki, Japan",1647520215808,142.0485,37.975,56.4
3101,4.9,"141 km WNW of Naha, Japan",1647521546637,126.4586,26.8595,10.0
3100,4.2,"86 km SE of Ishinomaki, Japan",1647547012355,142.1197,37.9753,50.86
3099,4.2,"92 km ENE of Namie, Japan",1647583367736,141.9925,37.7478,67.3
3098,4.4,"83 km ENE of Namie, Japan",1647605526565,141.9159,37.6823,63.59
3097,4.9,"70 km E of Hualien City, Taiwan",1647607854066,122.2971,23.9036,10.0
3096,4.4,"61 km SE of Ishinomaki, Japan",1647608691912,141.728,37.9762,63.78
3095,5.1,"51 km N of Miyako, Japan",1647613518916,141.977,40.1122,29.59
3094,5.1,"75 km ENE of Namie, Japan",1647619068457,141.7811,37.7666,51.92
3093,5.9,"147 km N of Ishigaki, Japan",1647630258686,123.998,25.6706,165.94
3092,4.3,"63 km ENE of Namie, Japan",1647652660721,141.6295,37.7578,57.63
3091,4.6,"125 km SE of Kuril’sk, Russia",1647655897857,149.129,44.5371,49.46
3090,4.2,"78 km SE of Ishinomaki, Japan",1647691650213,141.9187,37.9044,44.27
3089,4.6,"142 km WNW of Naha, Japan",1647696563709,126.4389,26.8582,10.0
3088,4.5,"15 km SE of Douliu, Taiwan",1647703422104,120.6657,23.6335,10.0
3087,4.9,"148 km WNW of Naha, Japan",1647721021298,126.3894,26.8861,10.0
3086,4.1,"86 km SE of Ishinomaki, Japan",1647732401852,141.9154,37.8058,57.04
3085,4.6,"126 km E of Yamada, Japan",1647734031111,143.4224,39.4591,19.85
3084,4.1,"56 km NE of Miyako, Japan",1647738699250,142.37,40.0304,51.37
3083,4.2,"69 km SE of Nemuro, Japan",1647749114930,146.1331,42.8481,34.56
3082,4.3,"251 km E of Yamada, Japan",1647756424709,144.8665,39.3194,10.0
3081,4.2,"86 km SE of Ishinomaki, Japan",1647758151468,142.0474,37.901,55.22
3080,4.5,"121 km E of Yamada, Japan",1647772502262,143.3666,39.4923,30.49
3079,4.5,"89 km SE of Ishinomaki, Japan",1647781998569,142.0163,37.8437,54.77
3078,4.4,"8 km SE of Muroran, Japan",1647794760652,141.0583,42.2641,129.04
3077,4.4,"77 km SE of Ishinomaki, Japan",1647819841171,141.793,37.8385,58.56
3076,4.1,"93 km ENE of Namie, Japan",1647821212426,141.9992,37.7625,54.68
3075,4.3,"75 km ENE of Namie, Japan",1647827013624,141.7515,37.7997,52.39
3074,4.3,"87 km SE of Ishinomaki, Japan",1647827660547,142.0294,37.8778,52.09
3073,4.4,"Bonin Islands, Japan region",1647854805979,143.6674,26.6433,10.0
3072,4.5,"70 km E of Hualien City, Taiwan",1647865913421,122.2949,23.8879,10.0
3071,4.1,Mariana Islands region,1647880545373,143.1485,21.9225,203.2
3070,4.4,"59 km E of Shizunai-furukawach?, Japan",1647893539391,143.0764,42.2338,70.53
3069,4.4,"239 km ESE of ?funato, Japan",1647897707384,144.0204,37.9039,10.0
3068,4.9,"64 km E of Hualien City, Taiwan",1647904151023,122.2347,23.9142,18.32
3067,4.5,"142 km WNW of Naha, Japan",1647930284261,126.4019,26.7818,10.0
3066,4.4,"158 km E of Kuril’sk, Russia",1647959169402,149.8728,45.4337,90.12
3065,5.0,"74 km E of Hengchun, Taiwan",1647968815826,121.4593,22.0792,28.93
3064,6.7,"65 km S of Hualien City, Taiwan",1647970898584,121.6118,23.3839,24.0
3063,5.9,"62 km S of Hualien City, Taiwan",1647971005213,121.4901,23.42,16.66
3062,4.8,"64 km S of Hualien City, Taiwan",1647971641161,121.6641,23.3928,10.0
3061,4.6,"64 km S of Hualien City, Taiwan",1647971745635,121.5254,23.4017,23.51
3060,4.6,"68 km SSW of Hualien City, Taiwan",1647972228449,121.4355,23.3766,23.65
3059,4.8,"Volcano Islands, Japan region",1647972351317,144.2273,22.2853,10.0
3058,5.1,"58 km S of Hualien City, Taiwan",1647972650594,121.5099,23.4597,11.79
3057,4.8,"61 km SSW of Hualien City, Taiwan",1647972694828,121.4683,23.4377,25.73
3056,4.5,"59 km SSW of Hualien City, Taiwan",1647973332042,121.4312,23.462,27.55
3055,5.0,"69 km S of Hualien City, Taiwan",1647974269093,121.6155,23.3464,26.38
3054,4.5,"89 km ENE of Hengchun, Taiwan",1647974465883,121.5746,22.2247,85.34
3053,4.3,"61 km S of Hualien City, Taiwan",1647976495605,121.5147,23.4317,20.64
3052,5.5,"52 km S of Hualien City, Taiwan",1647977703930,121.542,23.5048,24.0
3051,5.8,"63 km S of Hualien City, Taiwan",1647980998188,121.5099,23.4084,18.0
3050,4.5,"67 km S of Hualien City, Taiwan",1647981634078,121.4815,23.376,27.81
3049,4.7,"69 km SSW of Hualien City, Taiwan",1647985267461,121.4677,23.3666,12.98
3048,4.3,"57 km S of Hualien City, Taiwan",1647987683997,121.4969,23.4644,19.82
3047,4.2,"62 km S of Hualien City, Taiwan",1647989004458,121.4947,23.4217,23.11
3046,4.4,"60 km S of Hualien City, Taiwan",1647993899888,121.6004,23.4307,10.0
3045,4.5,"73 km SSW of Hualien City, Taiwan",1647994197902,121.4546,23.3239,10.0
3044,4.5,"53 km NE of Nanao, Japan",1647995035674,137.312,37.4502,10.0
3043,4.3,"217 km ESE of Hasaki, Japan",1647999056946,143.0419,34.9809,10.0
3042,4.5,"61 km S of Hualien City, Taiwan",1648000554184,121.5391,23.4209,10.0
3041,4.2,"67 km ENE of Namie, Japan",1648001460408,141.7029,37.73,58.76
3040,4.5,"134 km NW of Naha, Japan",1648006996131,126.5722,26.9137,10.0
3039,4.5,"147 km WNW of Naha, Japan",1648008041564,126.3302,26.7557,10.0
3038,4.2,"75 km ENE of Namie, Japan",1648008542960,141.7915,37.7514,48.2
3037,4.3,"64 km S of Hualien City, Taiwan",1648009547942,121.5019,23.4028,27.9
3036,4.6,"147 km WNW of Naha, Japan",1648010070739,126.4033,26.881,10.0
3035,4.5,"143 km WNW of Naha, Japan",1648010128859,126.3118,26.6158,10.0
3034,4.8,"140 km WNW of Naha, Japan",1648010242508,126.4846,26.8825,10.0
3033,4.6,"137 km WNW of Naha, Japan",1648010397291,126.4289,26.7359,10.0
3032,4.5,"136 km WNW of Naha, Japan",1648016585162,126.4206,26.6833,10.0
3031,4.5,"73 km S of Hualien City, Taiwan",1648027138808,121.4887,23.3176,9.75
3030,4.5,"64 km ENE of Namie, Japan",1648033859970,141.6441,37.7661,54.68
3029,4.4,"100 km E of Shikotan, Russia",1648034863504,147.9544,43.9519,46.62
3028,4.5,"Volcano Islands, Japan region",1648048290140,144.2282,22.6558,35.0
3027,5.3,"146 km WNW of Naha, Japan",1648059082948,126.3884,26.8391,10.0
3026,4.5,"Ryukyu Islands, Japan",1648063221723,126.4242,26.8376,10.0
3025,4.1,"138 km W of Ie, Japan",1648063828031,126.4253,26.8516,10.0
3024,4.7,"62 km S of Hualien City, Taiwan",1648068327969,121.5519,23.4167,10.0
3023,5.1,"144 km WNW of Naha, Japan",1648076007719,126.3877,26.8022,10.0
3022,4.4,"79 km SE of Ishinomaki, Japan",1648076803095,141.9897,37.9546,49.46
3021,4.4,"14 km SW of ?funato, Japan",1648079452118,141.583,38.9903,80.05
3020,4.1,"62 km S of Hualien City, Taiwan",1648082292971,121.5257,23.4205,18.84
3019,5.2,"59 km S of Hualien City, Taiwan",1648082306047,121.501,23.4504,20.06
3018,4.5,"near the east coast of Honshu, Japan",1648095113802,141.8194,37.8092,51.74
3017,4.5,"6 km E of Yorii, Japan",1648105383796,139.2637,36.1243,119.73
3016,4.3,"33 km SE of Iwaki, Japan",1648107271032,141.1899,36.8811,46.47
3015,4.3,"68 km SE of Ishinomaki, Japan",1648130518840,141.8623,37.9892,64.33
3014,4.4,"21 km E of Shibetsu, Japan",1648170072326,145.4004,43.6396,144.16
3013,5.2,"near the east coast of Honshu, Japan",1648177696113,141.3624,37.5778,40.43
3012,5.1,"70 km W of Hirara, Japan",1648177735799,124.6037,24.8602,71.16
3011,4.3,"13 km WSW of Makurazaki, Japan",1648183476595,130.1964,31.2038,182.23
3010,4.4,"64 km ENE of Namie, Japan",1648190031881,141.6514,37.7387,58.67
3009,4.5,"40 km E of Nemuro, Japan",1648196292603,146.0657,43.3684,92.45
3008,4.7,"36 km ENE of Namie, Japan",1648221608603,141.3942,37.5801,49.25
3007,4.4,"71 km SSW of Kushiro, Japan",1648229543032,143.9049,42.4352,90.7
3006,4.6,"190 km SSE of Katsuura, Japan",1648250870039,141.2056,33.5933,35.0
3005,4.9,"92 km WNW of Naze, Japan",1648263030252,128.6222,28.7156,10.0
3004,4.4,"47 km SSE of Yuzhno-Kurilsk, Russia",1648265803140,146.1617,43.6563,80.17
3003,4.3,"30 km ESE of ?funato, Japan",1648268112607,142.0419,38.9631,60.87
3002,4.4,"105 km WNW of Naze, Japan",1648289417158,128.4736,28.7101,10.0
3001,5.1,"35 km NNE of Basco, Philippines",1648302800386,122.1407,20.73,10.0
3000,5.4,"135 km WNW of Naha, Japan",1648309132494,126.5017,26.8169,10.0
2999,4.8,"161 km WNW of Naha, Japan",1648309874158,126.3215,27.0043,10.0
2998,4.5,"44 km NNE of Basco, Philippines",1648317433174,122.1167,20.824,10.0
2997,4.2,"43 km ESE of Koseda, Japan",1648325330214,131.0728,30.2437,48.02
2996,5.0,"50 km E of Shizunai-furukawach?, Japan",1648336531808,142.9779,42.3727,55.41
2995,3.8,"66 km SSW of Hualien City, Taiwan",1648340102974,121.4739,23.3904,25.31
2994,4.1,"91 km SE of Ishinomaki, Japan",1648350370854,141.9928,37.8015,59.27
2993,4.4,"51 km E of Namie, Japan",1648379529671,141.5857,37.4917,55.71
2992,4.6,"69 km NE of Namie, Japan",1648389249556,141.6481,37.8409,56.87
2991,4.3,"24 km NE of Shizunai-furukawach?, Japan",1648403293672,142.5913,42.4808,39.43
2990,4.2,"158 km NW of Ishikawa, Japan",1648413568940,126.5831,27.3277,10.0
2989,4.5,"125 km SSE of Naze, Japan",1648436694512,129.7722,27.2606,10.0
2988,4.3,"94 km E of Yujing, Taiwan",1648458026390,121.3773,23.0516,23.7
2987,4.4,"87 km N of Basco, Philippines",1648468651951,122.0219,21.2383,182.2
2986,4.2,"82 km W of Basco, Philippines",1648472060560,121.1936,20.5681,29.72
2985,4.6,"85 km ENE of Namie, Japan",1648485389339,141.9224,37.7216,57.73
2984,4.6,"71 km E of Hualien City, Taiwan",1648499032641,122.3042,23.9022,10.0
2983,4.4,Taiwan region,1648544761352,122.3375,23.9286,10.0
2982,4.2,"150 km NNW of Hirara, Japan",1648564380521,124.4964,25.9527,181.59
2981,4.4,"128 km WNW of Naha, Japan",1648565712049,126.596,26.833,10.0
2980,4.6,"48 km ESE of Ichinohe, Japan",1648567099260,141.8406,40.1229,33.55
2979,4.4,"145 km WNW of Naha, Japan",1648567705112,126.3833,26.8185,10.0
2978,4.4,"57 km ESE of Ishinomaki, Japan",1648569645659,141.9356,38.3,59.5
2977,5.4,"145 km WNW of Naha, Japan",1648575403568,126.4075,26.8519,10.0
2976,4.8,"150 km WNW of Naha, Japan",1648575569517,126.4252,26.9713,10.0
2975,4.9,"144 km WNW of Naha, Japan",1648576899249,126.3838,26.7895,10.0
2974,4.2,"73 km ENE of Namie, Japan",1648583472030,141.7074,37.8249,55.32
2973,4.1,"31 km SSW of Hualien City, Taiwan",1648650086861,121.5421,23.7003,10.0
2972,4.4,"60 km S of Hualien City, Taiwan",1648674828959,121.5333,23.4368,24.17
2971,4.2,"145 km WNW of Naha, Japan",1648683635807,126.4075,26.8525,10.0
2970,4.5,"Izu Islands, Japan region",1648710229247,142.6619,29.131,10.0
2969,4.8,"6 km NNW of Ichihara, Japan",1648727532907,140.0561,35.57,59.52
2968,4.4,"3 km NW of Kameoka, Japan",1648737253077,135.5594,35.027,33.13
2967,5.1,"Izu Islands, Japan region",1648776761869,141.688,30.6765,28.65
2966,4.4,"50 km E of Yilan, Taiwan",1648819741536,122.2506,24.6955,11.75
2965,4.2,"60 km SSW of Hualien City, Taiwan",1648848410468,121.4758,23.4431,10.0
2964,4.6,"106 km E of Poronaysk, Russia",1648849758107,144.5331,49.3908,10.0
2963,4.3,"near the east coast of Honshu, Japan",1648852590940,141.995,38.9297,60.0
2962,4.2,"Izu Islands, Japan region",1648867560397,139.9181,30.3327,180.27
2961,4.6,"4 km E of Funaishikawa, Japan",1648884434840,140.6221,36.4635,54.19
2960,4.3,"near the east coast of Honshu, Japan",1648892031067,141.9775,37.8244,58.52
2959,4.8,"36 km ENE of Nichinan, Japan",1648898205311,131.7378,31.6944,43.88
2958,4.4,"Izu Islands, Japan region",1648898652080,139.6838,31.021,168.21
2957,4.6,"Bonin Islands, Japan region",1648898782679,141.2684,27.1816,73.17
2956,4.5,"20 km WSW of Hakuba, Japan",1648906944470,137.6716,36.5987,202.8
2955,4.5,"120 km ESE of Yujing, Taiwan",1648914139490,121.5868,22.824,10.0
2954,4.3,"66 km SE of Ishinomaki, Japan",1648930614903,141.8271,37.9846,56.27
2953,4.0,"53 km SW of Hakodate, Japan",1648944632407,140.3645,41.3838,154.24
2952,4.1,"98 km ENE of Namie, Japan",1648962948732,142.066,37.7472,60.0
2951,4.2,"142 km WNW of Naha, Japan",1648975663768,126.4001,26.7792,10.0
2950,5.0,"138 km WNW of Naha, Japan",1648976415709,126.4482,26.7944,10.0
